time (s)	charge (C)	time (s)	current (A)
2.395e+003	-6.397e-001	2.395e+003	1.890e-004
2.400e+003	-6.407e-001	2.400e+003	1.896e-004
2.405e+003	-6.416e-001	2.405e+003	1.890e-004
2.410e+003	-6.426e-001	2.410e+003	1.889e-004
2.415e+003	-6.435e-001	2.415e+003	1.886e-004
2.420e+003	-6.444e-001	2.420e+003	1.866e-004
2.425e+003	-6.454e-001	2.425e+003	1.913e-004
2.430e+003	-6.464e-001	2.430e+003	1.913e-004
2.435e+003	-6.473e-001	2.435e+003	1.878e-004
2.440e+003	-6.482e-001	2.440e+003	1.842e-004
2.445e+003	-6.491e-001	2.445e+003	1.825e-004
2.450e+003	-6.501e-001	2.450e+003	1.881e-004
2.455e+003	-6.510e-001	2.455e+003	1.864e-004
2.460e+003	-6.519e-001	2.460e+003	1.797e-004
2.465e+003	-6.528e-001	2.465e+003	1.851e-004
2.470e+003	-6.537e-001	2.470e+003	1.847e-004
2.475e+003	-6.547e-001	2.475e+003	1.882e-004
2.480e+003	-6.556e-001	2.480e+003	1.847e-004
2.485e+003	-6.565e-001	2.485e+003	1.875e-004
2.490e+003	-6.575e-001	2.490e+003	1.841e-004
2.495e+003	-6.584e-001	2.495e+003	1.884e-004
2.500e+003	-6.594e-001	2.500e+003	1.915e-004
2.505e+003	-6.603e-001	2.505e+003	1.895e-004
2.510e+003	-6.612e-001	2.510e+003	1.855e-004
2.515e+003	-6.622e-001	2.515e+003	1.828e-004
2.520e+003	-6.631e-001	2.520e+003	1.873e-004
2.525e+003	-6.641e-001	2.525e+003	1.940e-004
2.530e+003	-6.650e-001	2.530e+003	1.846e-004
2.535e+003	-6.660e-001	2.535e+003	1.996e-004
2.540e+003	-6.670e-001	2.540e+003	1.954e-004
2.545e+003	-6.679e-001	2.545e+003	1.832e-004
2.550e+003	-6.688e-001	2.550e+003	1.920e-004
2.555e+003	-6.698e-001	2.555e+003	1.865e-004
2.560e+003	-6.707e-001	2.560e+003	1.838e-004
2.565e+003	-6.716e-001	2.565e+003	1.891e-004
2.570e+003	-6.726e-001	2.570e+003	1.875e-004
2.575e+003	-6.735e-001	2.575e+003	1.804e-004
2.580e+003	-6.745e-001	2.580e+003	2.002e-004
2.585e+003	-6.754e-001	2.585e+003	1.798e-004
2.590e+003	-6.763e-001	2.590e+003	1.894e-004
2.595e+003	-6.773e-001	2.595e+003	1.904e-004
2.600e+003	-6.782e-001	2.600e+003	1.818e-004
2.605e+003	-6.791e-001	2.605e+003	1.848e-004
2.610e+003	-6.801e-001	2.610e+003	1.889e-004
2.615e+003	-6.810e-001	2.615e+003	1.834e-004
2.620e+003	-6.819e-001	2.620e+003	1.786e-004
2.625e+003	-6.828e-001	2.625e+003	1.835e-004
2.630e+003	-6.837e-001	2.630e+003	1.892e-004
2.635e+003	-6.847e-001	2.635e+003	1.895e-004
2.640e+003	-6.856e-001	2.640e+003	1.876e-004
2.645e+003	-6.865e-001	2.645e+003	1.813e-004
2.650e+003	-6.874e-001	2.650e+003	1.810e-004
2.655e+003	-6.884e-001	2.655e+003	1.858e-004
2.660e+003	-6.893e-001	2.660e+003	1.843e-004
2.665e+003	-6.902e-001	2.665e+003	1.846e-004
2.670e+003	-6.911e-001	2.670e+003	1.810e-004
2.675e+003	-6.920e-001	2.675e+003	1.874e-004
2.680e+003	-6.930e-001	2.680e+003	1.857e-004
2.685e+003	-6.939e-001	2.685e+003	1.786e-004
2.690e+003	-6.948e-001	2.690e+003	1.872e-004
2.695e+003	-6.957e-001	2.695e+003	1.814e-004
2.700e+003	-6.967e-001	2.700e+003	1.900e-004
2.705e+003	-6.976e-001	2.705e+003	1.831e-004
2.710e+003	-6.985e-001	2.710e+003	1.765e-004
2.715e+003	-6.994e-001	2.715e+003	1.842e-004
2.720e+003	-7.003e-001	2.720e+003	1.846e-004
2.725e+003	-7.012e-001	2.725e+003	1.790e-004
2.730e+003	-7.021e-001	2.730e+003	1.862e-004
2.735e+003	-7.030e-001	2.735e+003	1.767e-004
2.740e+003	-7.039e-001	2.740e+003	1.725e-004
2.745e+003	-7.048e-001	2.745e+003	1.819e-004
2.750e+003	-7.057e-001	2.750e+003	1.904e-004
2.755e+003	-7.066e-001	2.755e+003	1.812e-004
2.760e+003	-7.076e-001	2.760e+003	1.837e-004
2.765e+003	-7.085e-001	2.765e+003	1.821e-004
2.770e+003	-7.094e-001	2.770e+003	1.804e-004
2.775e+003	-7.103e-001	2.775e+003	1.896e-004
2.780e+003	-7.112e-001	2.780e+003	1.789e-004
2.785e+003	-7.121e-001	2.785e+003	1.854e-004
2.790e+003	-7.131e-001	2.790e+003	1.898e-004
2.795e+003	-7.140e-001	2.795e+003	1.866e-004
2.800e+003	-7.150e-001	2.800e+003	1.901e-004
2.805e+003	-7.159e-001	2.805e+003	1.854e-004
2.810e+003	-7.168e-001	2.810e+003	1.713e-004
2.815e+003	-7.177e-001	2.815e+003	1.895e-004
2.820e+003	-7.186e-001	2.820e+003	1.831e-004
2.825e+003	-7.195e-001	2.825e+003	1.790e-004
2.830e+003	-7.204e-001	2.830e+003	1.850e-004
2.835e+003	-7.213e-001	2.835e+003	1.744e-004
2.840e+003	-7.222e-001	2.840e+003	1.811e-004
2.845e+003	-7.231e-001	2.845e+003	1.846e-004
2.850e+003	-7.241e-001	2.850e+003	1.836e-004
2.855e+003	-7.250e-001	2.855e+003	1.810e-004
2.860e+003	-7.259e-001	2.860e+003	1.883e-004
2.865e+003	-7.268e-001	2.865e+003	1.848e-004
2.870e+003	-7.277e-001	2.870e+003	1.837e-004
2.875e+003	-7.287e-001	2.875e+003	1.812e-004
2.880e+003	-7.296e-001	2.880e+003	1.798e-004
2.885e+003	-7.305e-001	2.885e+003	1.870e-004
2.890e+003	-7.314e-001	2.890e+003	1.827e-004
2.895e+003	-7.323e-001	2.895e+003	1.831e-004
2.900e+003	-7.332e-001	2.900e+003	1.824e-004
2.905e+003	-7.341e-001	2.905e+003	1.788e-004
2.910e+003	-7.350e-001	2.910e+003	1.825e-004
2.915e+003	-7.359e-001	2.915e+003	1.795e-004
2.920e+003	-7.368e-001	2.920e+003	1.831e-004
2.925e+003	-7.378e-001	2.925e+003	1.849e-004
2.930e+003	-7.387e-001	2.930e+003	1.758e-004
2.935e+003	-7.395e-001	2.935e+003	1.703e-004
2.940e+003	-7.404e-001	2.940e+003	1.862e-004
2.945e+003	-7.413e-001	2.945e+003	1.829e-004
2.950e+003	-7.422e-001	2.950e+003	1.755e-004
2.955e+003	-7.431e-001	2.955e+003	1.785e-004
2.960e+003	-7.440e-001	2.960e+003	1.786e-004
2.965e+003	-7.449e-001	2.965e+003	1.856e-004
2.970e+003	-7.458e-001	2.970e+003	1.781e-004
2.975e+003	-7.467e-001	2.975e+003	1.798e-004
2.980e+003	-7.477e-001	2.980e+003	1.870e-004
2.985e+003	-7.486e-001	2.985e+003	1.829e-004
2.990e+003	-7.495e-001	2.990e+003	1.814e-004
2.995e+003	-7.504e-001	2.995e+003	1.748e-004
3.000e+003	-7.512e-001	3.000e+003	1.750e-004
3.005e+003	-7.521e-001	3.005e+003	1.786e-004
3.010e+003	-7.531e-001	3.010e+003	1.873e-004
3.015e+003	-7.540e-001	3.015e+003	1.828e-004
3.020e+003	-7.549e-001	3.020e+003	1.790e-004
3.025e+003	-7.558e-001	3.025e+003	1.833e-004
3.030e+003	-7.567e-001	3.030e+003	1.870e-004
3.035e+003	-7.576e-001	3.035e+003	1.828e-004
3.040e+003	-7.585e-001	3.040e+003	1.805e-004
3.045e+003	-7.595e-001	3.045e+003	1.833e-004
3.050e+003	-7.604e-001	3.050e+003	1.805e-004
3.055e+003	-7.613e-001	3.055e+003	1.818e-004
3.060e+003	-7.622e-001	3.060e+003	1.833e-004
3.065e+003	-7.631e-001	3.065e+003	1.808e-004
3.070e+003	-7.640e-001	3.070e+003	1.817e-004
3.075e+003	-7.649e-001	3.075e+003	1.856e-004
3.080e+003	-7.659e-001	3.080e+003	1.857e-004
3.085e+003	-7.668e-001	3.085e+003	1.803e-004
3.090e+003	-7.676e-001	3.090e+003	1.772e-004
3.095e+003	-7.685e-001	3.095e+003	1.804e-004
3.100e+003	-7.694e-001	3.100e+003	1.770e-004
3.105e+003	-7.704e-001	3.105e+003	1.843e-004
3.110e+003	-7.713e-001	3.110e+003	1.866e-004
3.115e+003	-7.722e-001	3.115e+003	1.795e-004
3.120e+003	-7.731e-001	3.120e+003	1.824e-004
3.125e+003	-7.740e-001	3.125e+003	1.843e-004
3.130e+003	-7.749e-001	3.130e+003	1.732e-004
3.135e+003	-7.758e-001	3.135e+003	1.817e-004
3.140e+003	-7.767e-001	3.140e+003	1.762e-004
3.145e+003	-7.775e-001	3.145e+003	1.735e-004
3.150e+003	-7.785e-001	3.150e+003	1.868e-004
3.155e+003	-7.793e-001	3.155e+003	1.712e-004
3.160e+003	-7.802e-001	3.160e+003	1.786e-004
3.165e+003	-7.811e-001	3.165e+003	1.816e-004
3.170e+003	-7.820e-001	3.170e+003	1.822e-004
3.175e+003	-7.830e-001	3.175e+003	1.834e-004
3.180e+003	-7.839e-001	3.180e+003	1.809e-004
3.185e+003	-7.848e-001	3.185e+003	1.807e-004
3.190e+003	-7.857e-001	3.190e+003	1.808e-004
3.195e+003	-7.866e-001	3.195e+003	1.842e-004
3.200e+003	-7.875e-001	3.200e+003	1.795e-004
3.205e+003	-7.884e-001	3.205e+003	1.844e-004
3.210e+003	-7.893e-001	3.210e+003	1.732e-004
3.215e+003	-7.901e-001	3.215e+003	1.718e-004
3.220e+003	-7.910e-001	3.220e+003	1.790e-004
3.225e+003	-7.920e-001	3.225e+003	1.837e-004
3.230e+003	-7.929e-001	3.230e+003	1.837e-004
3.235e+003	-7.938e-001	3.235e+003	1.763e-004
3.240e+003	-7.946e-001	3.240e+003	1.772e-004
3.245e+003	-7.956e-001	3.245e+003	1.831e-004
3.250e+003	-7.965e-001	3.250e+003	1.794e-004
3.255e+003	-7.973e-001	3.255e+003	1.737e-004
3.260e+003	-7.983e-001	3.260e+003	1.904e-004
3.265e+003	-7.991e-001	3.265e+003	1.750e-004
3.270e+003	-8.000e-001	3.270e+003	1.769e-004
3.275e+003	-8.010e-001	3.275e+003	1.876e-004
3.280e+003	-8.018e-001	3.280e+003	1.716e-004
3.285e+003	-8.027e-001	3.285e+003	1.784e-004
3.290e+003	-8.036e-001	3.290e+003	1.787e-004
3.295e+003	-8.045e-001	3.295e+003	1.795e-004
3.300e+003	-8.054e-001	3.300e+003	1.831e-004
3.305e+003	-8.063e-001	3.305e+003	1.754e-004
3.310e+003	-8.072e-001	3.310e+003	1.766e-004
3.315e+003	-8.081e-001	3.315e+003	1.855e-004
3.320e+003	-8.090e-001	3.320e+003	1.809e-004
3.325e+003	-8.099e-001	3.325e+003	1.796e-004
3.330e+003	-8.108e-001	3.330e+003	1.800e-004
3.335e+003	-8.117e-001	3.335e+003	1.758e-004
3.340e+003	-8.126e-001	3.340e+003	1.785e-004
3.345e+003	-8.135e-001	3.345e+003	1.821e-004
3.350e+003	-8.144e-001	3.350e+003	1.851e-004
3.355e+003	-8.153e-001	3.355e+003	1.744e-004
3.360e+003	-8.162e-001	3.360e+003	1.852e-004
3.365e+003	-8.172e-001	3.365e+003	1.871e-004
3.370e+003	-8.180e-001	3.370e+003	1.778e-004
3.375e+003	-8.189e-001	3.375e+003	1.782e-004
3.380e+003	-8.198e-001	3.380e+003	1.758e-004
3.385e+003	-8.207e-001	3.385e+003	1.722e-004
3.390e+003	-8.216e-001	3.390e+003	1.756e-004
3.395e+003	-8.225e-001	3.395e+003	1.843e-004
3.400e+003	-8.234e-001	3.400e+003	1.810e-004
3.405e+003	-8.242e-001	3.405e+003	1.703e-004
3.410e+003	-8.251e-001	3.410e+003	1.779e-004
3.415e+003	-8.260e-001	3.415e+003	1.824e-004
3.420e+003	-8.269e-001	3.420e+003	1.737e-004
3.425e+003	-8.278e-001	3.425e+003	1.735e-004
3.430e+003	-8.286e-001	3.430e+003	1.721e-004
3.435e+003	-8.295e-001	3.435e+003	1.720e-004
3.440e+003	-8.304e-001	3.440e+003	1.835e-004
3.445e+003	-8.313e-001	3.445e+003	1.738e-004
3.450e+003	-8.321e-001	3.450e+003	1.683e-004
3.455e+003	-8.330e-001	3.455e+003	1.740e-004
3.460e+003	-8.339e-001	3.460e+003	1.767e-004
3.465e+003	-8.348e-001	3.465e+003	1.784e-004
3.470e+003	-8.357e-001	3.470e+003	1.808e-004
3.475e+003	-8.365e-001	3.475e+003	1.735e-004
3.480e+003	-8.374e-001	3.480e+003	1.794e-004
3.485e+003	-8.383e-001	3.485e+003	1.764e-004
3.490e+003	-8.392e-001	3.490e+003	1.756e-004
3.495e+003	-8.401e-001	3.495e+003	1.739e-004
3.500e+003	-8.409e-001	3.500e+003	1.699e-004
3.505e+003	-8.418e-001	3.505e+003	1.788e-004
3.510e+003	-8.427e-001	3.510e+003	1.793e-004
3.515e+003	-8.436e-001	3.515e+003	1.735e-004
3.520e+003	-8.444e-001	3.520e+003	1.753e-004
3.525e+003	-8.454e-001	3.525e+003	1.844e-004
3.530e+003	-8.462e-001	3.530e+003	1.719e-004
3.535e+003	-8.471e-001	3.535e+003	1.751e-004
3.540e+003	-8.480e-001	3.540e+003	1.699e-004
3.545e+003	-8.488e-001	3.545e+003	1.776e-004
3.550e+003	-8.497e-001	3.550e+003	1.781e-004
3.555e+003	-8.506e-001	3.555e+003	1.772e-004
3.560e+003	-8.515e-001	3.560e+003	1.698e-004
3.565e+003	-8.524e-001	3.565e+003	1.777e-004
3.570e+003	-8.532e-001	3.570e+003	1.772e-004
3.575e+003	-8.541e-001	3.575e+003	1.751e-004
3.580e+003	-8.550e-001	3.580e+003	1.733e-004
3.585e+003	-8.559e-001	3.585e+003	1.837e-004
3.590e+003	-8.568e-001	3.590e+003	1.782e-004
3.595e+003	-8.577e-001	3.595e+003	1.798e-004
3.600e+003	-8.586e-001	3.600e+003	1.790e-004
3.605e+003	-8.594e-001	3.605e+003	1.675e-004
3.610e+003	-8.603e-001	3.610e+003	1.749e-004
3.615e+003	-8.612e-001	3.615e+003	1.787e-004
3.620e+003	-8.620e-001	3.620e+003	1.707e-004
3.625e+003	-8.630e-001	3.625e+003	1.824e-004
3.630e+003	-8.639e-001	3.630e+003	1.869e-004
3.635e+003	-8.648e-001	3.635e+003	1.815e-004
3.640e+003	-8.657e-001	3.640e+003	1.816e-004
3.645e+003	-8.666e-001	3.645e+003	1.716e-004
3.650e+003	-8.675e-001	3.650e+003	1.781e-004
3.655e+003	-8.683e-001	3.655e+003	1.730e-004
3.660e+003	-8.692e-001	3.660e+003	1.828e-004
3.665e+003	-8.701e-001	3.665e+003	1.758e-004
3.670e+003	-8.710e-001	3.670e+003	1.679e-004
3.675e+003	-8.718e-001	3.675e+003	1.768e-004
3.680e+003	-8.727e-001	3.680e+003	1.792e-004
3.685e+003	-8.736e-001	3.685e+003	1.674e-004
3.690e+003	-8.745e-001	3.690e+003	1.784e-004
3.695e+003	-8.753e-001	3.695e+003	1.720e-004
3.700e+003	-8.762e-001	3.700e+003	1.679e-004
3.705e+003	-8.770e-001	3.705e+003	1.755e-004
3.710e+003	-8.779e-001	3.710e+003	1.787e-004
3.715e+003	-8.788e-001	3.715e+003	1.764e-004
3.720e+003	-8.797e-001	3.720e+003	1.755e-004
3.725e+003	-8.806e-001	3.725e+003	1.774e-004
3.730e+003	-8.815e-001	3.730e+003	1.734e-004
3.735e+003	-8.823e-001	3.735e+003	1.705e-004
3.740e+003	-8.832e-001	3.740e+003	1.805e-004
3.745e+003	-8.841e-001	3.745e+003	1.727e-004
3.750e+003	-8.849e-001	3.750e+003	1.699e-004
3.755e+003	-8.858e-001	3.755e+003	1.764e-004
3.760e+003	-8.867e-001	3.760e+003	1.708e-004
3.765e+003	-8.876e-001	3.765e+003	1.842e-004
3.770e+003	-8.884e-001	3.770e+003	1.734e-004
3.775e+003	-8.893e-001	3.775e+003	1.775e-004
3.780e+003	-8.902e-001	3.780e+003	1.728e-004
3.785e+003	-8.911e-001	3.785e+003	1.752e-004
3.790e+003	-8.919e-001	3.790e+003	1.750e-004
3.795e+003	-8.928e-001	3.795e+003	1.705e-004
3.800e+003	-8.937e-001	3.800e+003	1.770e-004
3.805e+003	-8.946e-001	3.805e+003	1.764e-004
3.810e+003	-8.954e-001	3.810e+003	1.677e-004
3.815e+003	-8.963e-001	3.815e+003	1.727e-004
3.820e+003	-8.972e-001	3.820e+003	1.803e-004
3.825e+003	-8.980e-001	3.825e+003	1.724e-004
3.830e+003	-8.989e-001	3.830e+003	1.665e-004
3.835e+003	-8.997e-001	3.835e+003	1.702e-004
3.840e+003	-9.006e-001	3.840e+003	1.789e-004
3.845e+003	-9.015e-001	3.845e+003	1.732e-004
3.850e+003	-9.024e-001	3.850e+003	1.745e-004
3.855e+003	-9.032e-001	3.855e+003	1.760e-004
3.860e+003	-9.041e-001	3.860e+003	1.772e-004
3.865e+003	-9.050e-001	3.865e+003	1.758e-004
3.870e+003	-9.059e-001	3.870e+003	1.719e-004
3.875e+003	-9.067e-001	3.875e+003	1.719e-004
3.880e+003	-9.076e-001	3.880e+003	1.785e-004
3.885e+003	-9.085e-001	3.885e+003	1.842e-004
3.890e+003	-9.094e-001	3.890e+003	1.734e-004
3.895e+003	-9.103e-001	3.895e+003	1.816e-004
3.900e+003	-9.112e-001	3.900e+003	1.750e-004
3.905e+003	-9.121e-001	3.905e+003	1.775e-004
3.910e+003	-9.130e-001	3.910e+003	1.850e-004
3.915e+003	-9.139e-001	3.915e+003	1.731e-004
3.920e+003	-9.147e-001	3.920e+003	1.727e-004
3.925e+003	-9.156e-001	3.925e+003	1.712e-004
3.930e+003	-9.165e-001	3.930e+003	1.777e-004
3.935e+003	-9.174e-001	3.935e+003	1.812e-004
3.940e+003	-9.183e-001	3.940e+003	1.764e-004
3.945e+003	-9.191e-001	3.945e+003	1.784e-004
3.950e+003	-9.200e-001	3.950e+003	1.728e-004
3.955e+003	-9.209e-001	3.955e+003	1.778e-004
3.960e+003	-9.218e-001	3.960e+003	1.808e-004
3.965e+003	-9.227e-001	3.965e+003	1.722e-004
3.970e+003	-9.236e-001	3.970e+003	1.791e-004
3.975e+003	-9.244e-001	3.975e+003	1.740e-004
3.980e+003	-9.253e-001	3.980e+003	1.673e-004
3.985e+003	-9.262e-001	3.985e+003	1.788e-004
3.990e+003	-9.270e-001	3.990e+003	1.692e-004
3.995e+003	-9.279e-001	3.995e+003	1.695e-004
4.000e+003	-9.287e-001	4.000e+003	1.691e-004
4.005e+003	-9.296e-001	4.005e+003	1.738e-004
4.010e+003	-9.304e-001	4.010e+003	1.750e-004
4.015e+003	-9.313e-001	4.015e+003	1.727e-004
4.020e+003	-9.322e-001	4.020e+003	1.750e-004
4.025e+003	-9.330e-001	4.025e+003	1.724e-004
4.030e+003	-9.339e-001	4.030e+003	1.696e-004
4.035e+003	-9.348e-001	4.035e+003	1.794e-004
4.040e+003	-9.356e-001	4.040e+003	1.706e-004
4.045e+003	-9.365e-001	4.045e+003	1.738e-004
4.050e+003	-9.373e-001	4.050e+003	1.650e-004
4.055e+003	-9.382e-001	4.055e+003	1.755e-004
4.060e+003	-9.391e-001	4.060e+003	1.734e-004
4.065e+003	-9.400e-001	4.065e+003	1.764e-004
4.070e+003	-9.408e-001	4.070e+003	1.734e-004
4.075e+003	-9.417e-001	4.075e+003	1.669e-004
4.080e+003	-9.425e-001	4.080e+003	1.619e-004
4.085e+003	-9.434e-001	4.085e+003	1.784e-004
4.090e+003	-9.442e-001	4.090e+003	1.747e-004
4.095e+003	-9.451e-001	4.095e+003	1.724e-004
4.100e+003	-9.460e-001	4.100e+003	1.730e-004
4.105e+003	-9.468e-001	4.105e+003	1.721e-004
4.110e+003	-9.477e-001	4.110e+003	1.749e-004
4.115e+003	-9.486e-001	4.115e+003	1.720e-004
4.120e+003	-9.494e-001	4.120e+003	1.728e-004
4.125e+003	-9.503e-001	4.125e+003	1.648e-004
4.130e+003	-9.511e-001	4.130e+003	1.704e-004
4.135e+003	-9.520e-001	4.135e+003	1.716e-004
4.140e+003	-9.528e-001	4.140e+003	1.708e-004
4.145e+003	-9.537e-001	4.145e+003	1.675e-004
4.150e+003	-9.545e-001	4.150e+003	1.712e-004
4.155e+003	-9.554e-001	4.155e+003	1.744e-004
4.160e+003	-9.563e-001	4.160e+003	1.776e-004
4.165e+003	-9.571e-001	4.165e+003	1.707e-004
4.170e+003	-9.580e-001	4.170e+003	1.738e-004
4.175e+003	-9.589e-001	4.175e+003	1.719e-004
4.180e+003	-9.597e-001	4.180e+003	1.700e-004
4.185e+003	-9.606e-001	4.185e+003	1.785e-004
4.190e+003	-9.615e-001	4.190e+003	1.743e-004
4.195e+003	-9.624e-001	4.195e+003	1.788e-004
4.200e+003	-9.632e-001	4.200e+003	1.740e-004
4.205e+003	-9.641e-001	4.205e+003	1.698e-004
4.210e+003	-9.649e-001	4.210e+003	1.692e-004
4.215e+003	-9.658e-001	4.215e+003	1.751e-004
4.220e+003	-9.666e-001	4.220e+003	1.654e-004
4.225e+003	-9.675e-001	4.225e+003	1.728e-004
4.230e+003	-9.684e-001	4.230e+003	1.742e-004
4.235e+003	-9.692e-001	4.235e+003	1.696e-004
4.240e+003	-9.701e-001	4.240e+003	1.753e-004
4.245e+003	-9.710e-001	4.245e+003	1.739e-004
4.250e+003	-9.718e-001	4.250e+003	1.746e-004
4.255e+003	-9.727e-001	4.255e+003	1.780e-004
4.260e+003	-9.736e-001	4.260e+003	1.710e-004
4.265e+003	-9.744e-001	4.265e+003	1.722e-004
4.270e+003	-9.753e-001	4.270e+003	1.672e-004
4.275e+003	-9.761e-001	4.275e+003	1.737e-004
4.280e+003	-9.770e-001	4.280e+003	1.737e-004
4.285e+003	-9.779e-001	4.285e+003	1.711e-004
4.290e+003	-9.787e-001	4.290e+003	1.742e-004
4.295e+003	-9.796e-001	4.295e+003	1.676e-004
4.300e+003	-9.804e-001	4.300e+003	1.726e-004
4.305e+003	-9.813e-001	4.305e+003	1.691e-004
4.310e+003	-9.822e-001	4.310e+003	1.745e-004
4.315e+003	-9.830e-001	4.315e+003	1.767e-004
4.320e+003	-9.839e-001	4.320e+003	1.664e-004
4.325e+003	-9.847e-001	4.325e+003	1.742e-004
4.330e+003	-9.856e-001	4.330e+003	1.643e-004
4.335e+003	-9.864e-001	4.335e+003	1.754e-004
4.340e+003	-9.873e-001	4.340e+003	1.726e-004
4.345e+003	-9.881e-001	4.345e+003	1.689e-004
4.350e+003	-9.890e-001	4.350e+003	1.709e-004
4.355e+003	-9.898e-001	4.355e+003	1.652e-004
4.360e+003	-9.907e-001	4.360e+003	1.692e-004
4.365e+003	-9.915e-001	4.365e+003	1.702e-004
4.370e+003	-9.923e-001	4.370e+003	1.621e-004
4.375e+003	-9.932e-001	4.375e+003	1.785e-004
4.380e+003	-9.940e-001	4.380e+003	1.637e-004
4.385e+003	-9.949e-001	4.385e+003	1.783e-004
4.390e+003	-9.958e-001	4.390e+003	1.731e-004
4.395e+003	-9.967e-001	4.395e+003	1.708e-004
4.400e+003	-9.975e-001	4.400e+003	1.705e-004
4.405e+003	-9.984e-001	4.405e+003	1.718e-004
4.410e+003	-9.992e-001	4.410e+003	1.709e-004
4.415e+003	-1.000e+000	4.415e+003	1.701e-004
4.420e+003	-1.001e+000	4.420e+003	1.692e-004
4.425e+003	-1.002e+000	4.425e+003	1.657e-004
4.430e+003	-1.003e+000	4.430e+003	1.655e-004
4.435e+003	-1.003e+000	4.435e+003	1.771e-004
4.440e+003	-1.004e+000	4.440e+003	1.759e-004
4.445e+003	-1.005e+000	4.445e+003	1.670e-004
4.450e+003	-1.006e+000	4.450e+003	1.654e-004
4.455e+003	-1.007e+000	4.455e+003	1.686e-004
4.460e+003	-1.008e+000	4.460e+003	1.751e-004
4.465e+003	-1.009e+000	4.465e+003	1.749e-004
4.470e+003	-1.009e+000	4.470e+003	1.673e-004
4.475e+003	-1.010e+000	4.475e+003	1.718e-004
4.480e+003	-1.011e+000	4.480e+003	1.736e-004
4.485e+003	-1.012e+000	4.485e+003	1.745e-004
4.490e+003	-1.013e+000	4.490e+003	1.753e-004
4.495e+003	-1.014e+000	4.495e+003	1.702e-004
4.500e+003	-1.015e+000	4.500e+003	1.723e-004
4.505e+003	-1.015e+000	4.505e+003	1.735e-004
4.510e+003	-1.016e+000	4.510e+003	1.667e-004
4.515e+003	-1.017e+000	4.515e+003	1.703e-004
4.520e+003	-1.018e+000	4.520e+003	1.615e-004
4.525e+003	-1.019e+000	4.525e+003	1.730e-004
4.530e+003	-1.020e+000	4.530e+003	1.756e-004
4.535e+003	-1.021e+000	4.535e+003	1.711e-004
4.540e+003	-1.021e+000	4.540e+003	1.769e-004
4.545e+003	-1.022e+000	4.545e+003	1.748e-004
4.550e+003	-1.023e+000	4.550e+003	1.704e-004
4.555e+003	-1.024e+000	4.555e+003	1.676e-004
4.560e+003	-1.025e+000	4.560e+003	1.709e-004
4.565e+003	-1.026e+000	4.565e+003	1.728e-004
4.570e+003	-1.027e+000	4.570e+003	1.691e-004
4.575e+003	-1.027e+000	4.575e+003	1.755e-004
4.580e+003	-1.028e+000	4.580e+003	1.668e-004
4.585e+003	-1.029e+000	4.585e+003	1.689e-004
4.590e+003	-1.030e+000	4.590e+003	1.727e-004
4.595e+003	-1.031e+000	4.595e+003	1.774e-004
4.600e+003	-1.032e+000	4.600e+003	1.733e-004
4.605e+003	-1.033e+000	4.605e+003	1.667e-004
4.610e+003	-1.033e+000	4.610e+003	1.769e-004
4.615e+003	-1.034e+000	4.615e+003	1.693e-004
4.620e+003	-1.035e+000	4.620e+003	1.627e-004
4.625e+003	-1.036e+000	4.625e+003	1.714e-004
4.630e+003	-1.037e+000	4.630e+003	1.653e-004
4.635e+003	-1.038e+000	4.635e+003	1.678e-004
4.640e+003	-1.038e+000	4.640e+003	1.635e-004
4.645e+003	-1.039e+000	4.645e+003	1.738e-004
4.650e+003	-1.040e+000	4.650e+003	1.704e-004
4.655e+003	-1.041e+000	4.655e+003	1.664e-004
4.660e+003	-1.042e+000	4.660e+003	1.731e-004
4.665e+003	-1.043e+000	4.665e+003	1.748e-004
4.670e+003	-1.044e+000	4.670e+003	1.630e-004
4.675e+003	-1.044e+000	4.675e+003	1.703e-004
4.680e+003	-1.045e+000	4.680e+003	1.711e-004
4.685e+003	-1.046e+000	4.685e+003	1.688e-004
4.690e+003	-1.047e+000	4.690e+003	1.641e-004
4.695e+003	-1.048e+000	4.695e+003	1.740e-004
4.700e+003	-1.049e+000	4.700e+003	1.782e-004
4.705e+003	-1.050e+000	4.705e+003	1.652e-004
4.710e+003	-1.050e+000	4.710e+003	1.615e-004
4.715e+003	-1.051e+000	4.715e+003	1.688e-004
4.720e+003	-1.052e+000	4.720e+003	1.738e-004
4.725e+003	-1.053e+000	4.725e+003	1.665e-004
4.730e+003	-1.054e+000	4.730e+003	1.732e-004
4.735e+003	-1.055e+000	4.735e+003	1.600e-004
4.740e+003	-1.055e+000	4.740e+003	1.644e-004
4.745e+003	-1.056e+000	4.745e+003	1.732e-004
4.750e+003	-1.057e+000	4.750e+003	1.650e-004
4.755e+003	-1.058e+000	4.755e+003	1.689e-004
4.760e+003	-1.059e+000	4.760e+003	1.711e-004
4.765e+003	-1.060e+000	4.765e+003	1.699e-004
4.770e+003	-1.060e+000	4.770e+003	1.671e-004
4.775e+003	-1.061e+000	4.775e+003	1.667e-004
4.780e+003	-1.062e+000	4.780e+003	1.693e-004
4.785e+003	-1.063e+000	4.785e+003	1.612e-004
4.790e+003	-1.064e+000	4.790e+003	1.679e-004
4.795e+003	-1.065e+000	4.795e+003	1.708e-004
4.800e+003	-1.066e+000	4.800e+003	1.781e-004
